,Scores_Train
1997,0.9942236487758089
1998,0.9942236487758089
1999,0.9942236487758089
2000,0.673280925017656
2001,0.673280925017656
2002,0.673280925017656
2003,0.673280925017656
2004,0.673280925017656
2005,0.673280925017656
2006,0.673280925017656
2007,0.673280925017656
2008,0.673280925017656
2009,0.673280925017656
2010,0.673280925017656
2011,0.673280925017656
2012,0.673280925017656
2013,0.673280925017656
2014,0.673280925017656
2015,0.673280925017656
2016,0.673280925017656
2017,0.673280925017656
2018,0.673280925017656
2019,0.673280925017656
2020,0.673280925017656
2021,0.673280925017656
2022,0.673280925017656
2023,0.673280925017656
2024,0.673280925017656
2025,0.673280925017656
2026,0.673280925017656
2027,0.673280925017656
2028,0.673280925017656
2029,0.673280925017656
2030,0.673280925017656
2031,0.673280925017656
2032,0.673280925017656
2033,0.673280925017656
2034,0.673280925017656
2035,0.673280925017656
2036,0.673280925017656
2037,0.673280925017656
2038,0.673280925017656
2039,0.673280925017656
2040,0.673280925017656
2041,0.673280925017656
2042,0.673280925017656
2043,0.673280925017656
2044,0.673280925017656
2045,0.673280925017656
2046,0.673280925017656
2047,0.673280925017656
2048,0.673280925017656
2049,0.673280925017656
2050,0.7423355534438989
2051,0.7423355534438989
2052,0.7423355534438989
2053,0.7423355534438989
2054,0.7423355534438989
2055,0.7423355534438989
2056,0.7423355534438989
2057,0.7423355534438989
2058,0.7423355534438989
2059,0.7423355534438989
2060,0.7423355534438989
2061,0.7423355534438989
2062,0.7423355534438989
2063,0.7423355534438989
2064,0.7423355534438989
2065,0.7423355534438989
2066,0.7423355534438989
2067,0.7423355534438989
2068,0.7423355534438989
2069,0.7423355534438989
2070,0.7423355534438989
2071,0.7423355534438989
2072,0.7423355534438989
2073,0.7423355534438989
2074,0.7423355534438989
2075,0.7423355534438989
2076,0.7423355534438989
2077,0.7423355534438989
2078,0.7423355534438989
2079,0.7423355534438989
2080,0.7423355534438989
2081,0.7423355534438989
2082,0.7423355534438989
2083,0.7423355534438989
2084,0.7423355534438989
2085,0.7423355534438989
2086,0.7423355534438989
2087,0.7423355534438989
2088,0.7423355534438989
2089,0.7423355534438989
2090,0.7423355534438989
2091,0.7423355534438989
2092,0.7423355534438989
2093,0.7423355534438989
2094,0.7423355534438989
2095,0.7423355534438989
2096,0.7423355534438989
2097,0.7423355534438989
2098,0.7423355534438989
2099,0.7423355534438989
2100,0.19579128496907833
2101,0.19579128496907833
2102,0.19579128496907833
2103,0.19579128496907833
2104,0.19579128496907833
2105,0.19579128496907833
2106,0.19579128496907833
2107,0.19579128496907833
2108,0.19579128496907833
2109,0.19579128496907833
2110,0.19579128496907833
2111,0.19579128496907833
2112,0.19579128496907833
2113,0.19579128496907833
2114,0.19579128496907833
2115,0.19579128496907833
2116,0.19579128496907833
2117,0.19579128496907833
2118,0.19579128496907833
2119,0.19579128496907833
2120,0.19579128496907833
2121,0.19579128496907833
2122,0.19579128496907833
2123,0.19579128496907833
2124,0.19579128496907833
2125,0.19579128496907833
2126,0.19579128496907833
2127,0.19579128496907833
2128,0.19579128496907833
2129,0.19579128496907833
2130,0.19579128496907833
2131,0.19579128496907833
2132,0.19579128496907833
2133,0.19579128496907833
2134,0.19579128496907833
2135,0.19579128496907833
2136,0.19579128496907833
2137,0.19579128496907833
2138,0.19579128496907833
2139,0.19579128496907833
2140,0.19579128496907833
2141,0.19579128496907833
2142,0.19579128496907833
2143,0.19579128496907833
2144,0.19579128496907833
2145,0.19579128496907833
2146,0.19579128496907833
2147,0.19579128496907833
2148,0.19579128496907833
2149,0.19579128496907833
2150,0.8279176870624144
2151,0.8279176870624144
2152,0.8279176870624144
2153,0.8279176870624144
2154,0.8279176870624144
2155,0.8279176870624144
2156,0.8279176870624144
2157,0.8279176870624144
2158,0.8279176870624144
2159,0.8279176870624144
2160,0.8279176870624144
2161,0.8279176870624144
2162,0.8279176870624144
2163,0.8279176870624144
2164,0.8279176870624144
2165,0.8279176870624144
2166,0.8279176870624144
2167,0.8279176870624144
2168,0.8279176870624144
2169,0.8279176870624144
2170,0.8279176870624144
2171,0.8279176870624144
2172,0.8279176870624144
2173,0.8279176870624144
2174,0.8279176870624144
2175,0.8279176870624144
2176,0.8279176870624144
2177,0.8279176870624144
2178,0.8279176870624144
2179,0.8279176870624144
2180,0.8279176870624144
2181,0.8279176870624144
2182,0.8279176870624144
2183,0.8279176870624144
2184,0.8279176870624144
2185,0.8279176870624144
2186,0.8279176870624144
2187,0.8279176870624144
2188,0.8279176870624144
2189,0.8279176870624144
2190,0.8279176870624144
2191,0.8279176870624144
2192,0.8279176870624144
2193,0.8279176870624144
2194,0.8279176870624144
2195,0.8279176870624144
2196,0.8279176870624144
2197,0.8279176870624144
2198,0.8279176870624144
2199,0.8279176870624144
2200,0.2411441278536796
2201,0.2411441278536796
2202,0.2411441278536796
2203,0.2411441278536796
2204,0.2411441278536796
2205,0.2411441278536796
2206,0.2411441278536796
2207,0.2411441278536796
2208,0.2411441278536796
2209,0.2411441278536796
2210,0.2411441278536796
2211,0.2411441278536796
2212,0.2411441278536796
2213,0.2411441278536796
2214,0.2411441278536796
2215,0.2411441278536796
2216,0.2411441278536796
2217,0.2411441278536796
2218,0.2411441278536796
2219,0.2411441278536796
2220,0.2411441278536796
2221,0.2411441278536796
2222,0.2411441278536796
2223,0.2411441278536796
2224,0.2411441278536796
2225,0.2411441278536796
2226,0.2411441278536796
2227,0.2411441278536796
2228,0.2411441278536796
2229,0.2411441278536796
2230,0.2411441278536796
2231,0.2411441278536796
2232,0.2411441278536796
2233,0.2411441278536796
2234,0.2411441278536796
2235,0.2411441278536796
2236,0.2411441278536796
2237,0.2411441278536796
2238,0.2411441278536796
2239,0.2411441278536796
2240,0.2411441278536796
2241,0.2411441278536796
2242,0.2411441278536796
2243,0.2411441278536796
2244,0.2411441278536796
2245,0.2411441278536796
2246,0.2411441278536796
2247,0.2411441278536796
2248,0.2411441278536796
2249,0.2411441278536796
2250,0.12797943403851306
2251,0.12797943403851306
2252,0.12797943403851306
2253,0.12797943403851306
2254,0.12797943403851306
2255,0.12797943403851306
2256,0.12797943403851306
2257,0.12797943403851306
2258,0.12797943403851306
2259,0.12797943403851306
2260,0.12797943403851306
2261,0.12797943403851306
2262,0.12797943403851306
2263,0.12797943403851306
2264,0.12797943403851306
2265,0.12797943403851306
2266,0.12797943403851306
2267,0.12797943403851306
2268,0.12797943403851306
2269,0.12797943403851306
2270,0.12797943403851306
2271,0.12797943403851306
2272,0.12797943403851306
2273,0.12797943403851306
2274,0.12797943403851306
2275,0.12797943403851306
2276,0.12797943403851306
2277,0.12797943403851306
2278,0.12797943403851306
2279,0.12797943403851306
2280,0.12797943403851306
2281,0.12797943403851306
2282,0.12797943403851306
2283,0.12797943403851306
2284,0.12797943403851306
2285,0.12797943403851306
2286,0.12797943403851306
2287,0.12797943403851306
2288,0.12797943403851306
2289,0.12797943403851306
2290,0.12797943403851306
2291,0.12797943403851306
2292,0.12797943403851306
2293,0.12797943403851306
2294,0.12797943403851306
2295,0.12797943403851306
2296,0.12797943403851306
2297,0.12797943403851306
2298,0.12797943403851306
2299,0.12797943403851306
2300,1.0485752544055746
2301,1.0485752544055746
2302,1.0485752544055746
2303,1.0485752544055746
2304,1.0485752544055746
2305,1.0485752544055746
2306,1.0485752544055746
2307,1.0485752544055746
2308,1.0485752544055746
2309,1.0485752544055746
2310,1.0485752544055746
2311,1.0485752544055746
2312,1.0485752544055746
2313,1.0485752544055746
2314,1.0485752544055746
2315,1.0485752544055746
2316,1.0485752544055746
2317,1.0485752544055746
2318,1.0485752544055746
2319,1.0485752544055746
2320,1.0485752544055746
2321,1.0485752544055746
2322,1.0485752544055746
2323,1.0485752544055746
2324,1.0485752544055746
2325,1.0485752544055746
2326,1.0485752544055746
2327,1.0485752544055746
2328,1.0485752544055746
2329,1.0485752544055746
2330,1.0485752544055746
2331,1.0485752544055746
2332,1.0485752544055746
2333,1.0485752544055746
2334,1.0485752544055746
2335,1.0485752544055746
2336,1.0485752544055746
2337,1.0485752544055746
2338,1.0485752544055746
2339,1.0485752544055746
2340,1.0485752544055746
2341,1.0485752544055746
2342,1.0485752544055746
2343,1.0485752544055746
2344,1.0485752544055746
2345,1.0485752544055746
2346,1.0485752544055746
2347,1.0485752544055746
2348,1.0485752544055746
2349,1.0485752544055746
2350,0.6693421567044061
2351,0.6693421567044061
2352,0.6693421567044061
2353,0.6693421567044061
2354,0.6693421567044061
2355,0.6693421567044061
2356,0.6693421567044061
2357,0.6693421567044061
2358,0.6693421567044061
2359,0.6693421567044061
2360,0.6693421567044061
2361,0.6693421567044061
2362,0.6693421567044061
2363,0.6693421567044061
2364,0.6693421567044061
2365,0.6693421567044061
2366,0.6693421567044061
2367,0.6693421567044061
2368,0.6693421567044061
2369,0.6693421567044061
2370,0.6693421567044061
2371,0.6693421567044061
2372,0.6693421567044061
2373,0.6693421567044061
2374,0.6693421567044061
2375,0.6693421567044061
2376,0.6693421567044061
2377,0.6693421567044061
2378,0.6693421567044061
2379,0.6693421567044061
2380,0.6693421567044061
2381,0.6693421567044061
2382,0.6693421567044061
2383,0.6693421567044061
2384,0.6693421567044061
2385,0.6693421567044061
2386,0.6693421567044061
2387,0.6693421567044061
2388,0.6693421567044061
2389,0.6693421567044061
2390,0.6693421567044061
2391,0.6693421567044061
2392,0.6693421567044061
2393,0.6693421567044061
2394,0.6693421567044061
2395,0.6693421567044061
2396,0.6693421567044061
2397,0.6693421567044061
2398,0.6693421567044061
2399,0.6693421567044061
2400,0.753935015221928
2401,0.753935015221928
2402,0.753935015221928
2403,0.753935015221928
2404,0.753935015221928
2405,0.753935015221928
2406,0.753935015221928
2407,0.753935015221928
2408,0.753935015221928
2409,0.753935015221928
2410,0.753935015221928
2411,0.753935015221928
2412,0.753935015221928
2413,0.753935015221928
2414,0.753935015221928
2415,0.753935015221928
2416,0.753935015221928
2417,0.753935015221928
2418,0.753935015221928
2419,0.753935015221928
2420,0.753935015221928
2421,0.753935015221928
2422,0.753935015221928
2423,0.753935015221928
2424,0.753935015221928
2425,0.753935015221928
2426,0.753935015221928
2427,0.753935015221928
2428,0.753935015221928
2429,0.753935015221928
2430,0.753935015221928
2431,0.753935015221928
2432,0.753935015221928
2433,0.753935015221928
2434,0.753935015221928
2435,0.753935015221928
2436,0.753935015221928
2437,0.753935015221928
2438,0.753935015221928
2439,0.753935015221928
2440,0.753935015221928
2441,0.753935015221928
2442,0.753935015221928
2443,0.753935015221928
2444,0.753935015221928
2445,0.753935015221928
2446,0.753935015221928
2447,0.753935015221928
2448,0.753935015221928
2449,0.753935015221928
2450,0.9718778241549297
2451,0.9718778241549297
2452,0.9718778241549297
2453,0.9718778241549297
2454,0.9718778241549297
2455,0.9718778241549297
2456,0.9718778241549297
2457,0.9718778241549297
2458,0.9718778241549297
2459,0.9718778241549297
2460,0.9718778241549297
2461,0.9718778241549297
2462,0.9718778241549297
2463,0.9718778241549297
2464,0.9718778241549297
2465,0.9718778241549297
2466,0.9718778241549297
2467,0.9718778241549297
2468,0.9718778241549297
2469,0.9718778241549297
2470,0.9718778241549297
2471,0.9718778241549297
2472,0.9718778241549297
2473,0.9718778241549297
2474,0.9718778241549297
2475,0.9718778241549297
2476,0.9718778241549297
2477,0.9718778241549297
2478,0.9718778241549297
2479,0.9718778241549297
2480,0.9718778241549297
2481,0.9718778241549297
2482,0.9718778241549297
2483,0.9718778241549297
2484,0.9718778241549297
2485,0.9718778241549297
2486,0.9718778241549297
2487,0.9718778241549297
2488,0.9718778241549297
2489,0.9718778241549297
2490,0.9718778241549297
2491,0.9718778241549297
2492,0.9718778241549297
2493,0.9718778241549297
2494,0.9718778241549297
2495,0.9718778241549297
2496,0.9718778241549297
2497,0.9718778241549297
2498,0.9718778241549297
2499,0.9718778241549297
2500,0.7300877478531778
2501,0.7300877478531778
2502,0.7300877478531778
2503,0.7300877478531778
2504,0.7300877478531778
2505,0.7300877478531778
2506,0.7300877478531778
2507,0.7300877478531778
2508,0.7300877478531778
2509,0.7300877478531778
2510,0.7300877478531778
2511,0.7300877478531778
2512,0.7300877478531778
2513,0.7300877478531778
2514,0.7300877478531778
2515,0.7300877478531778
2516,0.7300877478531778
2517,0.7300877478531778
2518,0.7300877478531778
2519,0.7300877478531778
2520,0.7300877478531778
2521,0.7300877478531778
2522,0.7300877478531778
2523,0.7300877478531778
2524,0.7300877478531778
2525,0.7300877478531778
2526,0.7300877478531778
2527,0.7300877478531778
2528,0.7300877478531778
2529,0.7300877478531778
2530,0.7300877478531778
2531,0.7300877478531778
2532,0.7300877478531778
2533,0.7300877478531778
2534,0.7300877478531778
2535,0.7300877478531778
2536,0.7300877478531778
2537,0.7300877478531778
2538,0.7300877478531778
2539,0.7300877478531778
2540,0.7300877478531778
2541,0.7300877478531778
2542,0.7300877478531778
2543,0.7300877478531778
2544,0.7300877478531778
2545,0.7300877478531778
2546,0.7300877478531778
2547,0.7300877478531778
2548,0.7300877478531778
2549,0.7300877478531778
2550,0.9319453843963191
2551,0.9319453843963191
2552,0.9319453843963191
2553,0.9319453843963191
2554,0.9319453843963191
2555,0.9319453843963191
2556,0.9319453843963191
2557,0.9319453843963191
2558,0.9319453843963191
2559,0.9319453843963191
2560,0.9319453843963191
2561,0.9319453843963191
2562,0.9319453843963191
2563,0.9319453843963191
2564,0.9319453843963191
2565,0.9319453843963191
2566,0.9319453843963191
2567,0.9319453843963191
2568,0.9319453843963191
2569,0.9319453843963191
2570,0.9319453843963191
2571,0.9319453843963191
2572,0.9319453843963191
2573,0.9319453843963191
2574,0.9319453843963191
2575,0.9319453843963191
2576,0.9319453843963191
2577,0.9319453843963191
2578,0.9319453843963191
2579,0.9319453843963191
2580,0.9319453843963191
2581,0.9319453843963191
2582,0.9319453843963191
2583,0.9319453843963191
2584,0.9319453843963191
2585,0.9319453843963191
2586,0.9319453843963191
2587,0.9319453843963191
2588,0.9319453843963191
2589,0.9319453843963191
2590,0.9319453843963191
2591,0.9319453843963191
2592,0.9319453843963191
2593,0.9319453843963191
2594,0.9319453843963191
2595,0.9319453843963191
2596,0.9319453843963191
2597,0.9319453843963191
2598,0.9319453843963191
2599,0.9319453843963191
2600,0.35083012391859075
2601,0.35083012391859075
2602,0.35083012391859075
2603,0.35083012391859075
2604,0.35083012391859075
2605,0.35083012391859075
2606,0.35083012391859075
2607,0.35083012391859075
2608,0.35083012391859075
2609,0.35083012391859075
2610,0.35083012391859075
2611,0.35083012391859075
2612,0.35083012391859075
2613,0.35083012391859075
2614,0.35083012391859075
2615,0.35083012391859075
2616,0.35083012391859075
2617,0.35083012391859075
2618,0.35083012391859075
2619,0.35083012391859075
2620,0.35083012391859075
2621,0.35083012391859075
2622,0.35083012391859075
2623,0.35083012391859075
2624,0.35083012391859075
2625,0.35083012391859075
2626,0.35083012391859075
2627,0.35083012391859075
2628,0.35083012391859075
2629,0.35083012391859075
2630,0.35083012391859075
2631,0.35083012391859075
2632,0.35083012391859075
2633,0.35083012391859075
2634,0.35083012391859075
2635,0.35083012391859075
2636,0.35083012391859075
2637,0.35083012391859075
2638,0.35083012391859075
2639,0.35083012391859075
2640,0.35083012391859075
2641,0.35083012391859075
2642,0.35083012391859075
2643,0.35083012391859075
2644,0.35083012391859075
2645,0.35083012391859075
2646,0.35083012391859075
2647,0.35083012391859075
2648,0.35083012391859075
2649,0.35083012391859075
2650,0.17766218353690258
2651,0.17766218353690258
2652,0.17766218353690258
2653,0.17766218353690258
2654,0.17766218353690258
2655,0.17766218353690258
2656,0.17766218353690258
2657,0.17766218353690258
2658,0.17766218353690258
2659,0.17766218353690258
2660,0.17766218353690258
2661,0.17766218353690258
2662,0.17766218353690258
2663,0.17766218353690258
2664,0.17766218353690258
2665,0.17766218353690258
2666,0.17766218353690258
2667,0.17766218353690258
2668,0.17766218353690258
2669,0.17766218353690258
2670,0.17766218353690258
2671,0.17766218353690258
2672,0.17766218353690258
2673,0.17766218353690258
2674,0.17766218353690258
2675,0.17766218353690258
2676,0.17766218353690258
2677,0.17766218353690258
2678,0.17766218353690258
2679,0.17766218353690258
2680,0.17766218353690258
2681,0.17766218353690258
2682,0.17766218353690258
2683,0.17766218353690258
2684,0.17766218353690258
2685,0.17766218353690258
2686,0.17766218353690258
2687,0.17766218353690258
2688,0.17766218353690258
2689,0.17766218353690258
2690,0.17766218353690258
2691,0.17766218353690258
2692,0.17766218353690258
2693,0.17766218353690258
2694,0.17766218353690258
2695,0.17766218353690258
2696,0.17766218353690258
2697,0.17766218353690258
2698,0.17766218353690258
2699,0.17766218353690258
2700,0.9597285429170469
2701,0.9597285429170469
2702,0.9597285429170469
2703,0.9597285429170469
2704,0.9597285429170469
2705,0.9597285429170469
2706,0.9597285429170469
2707,0.9597285429170469
2708,0.9597285429170469
2709,0.9597285429170469
2710,0.9597285429170469
2711,0.9597285429170469
2712,0.9597285429170469
2713,0.9597285429170469
2714,0.9597285429170469
2715,0.9597285429170469
2716,0.9597285429170469
2717,0.9597285429170469
2718,0.9597285429170469
2719,0.9597285429170469
2720,0.9597285429170469
2721,0.9597285429170469
2722,0.9597285429170469
2723,0.9597285429170469
2724,0.9597285429170469
2725,0.9597285429170469
2726,0.9597285429170469
2727,0.9597285429170469
2728,0.9597285429170469
2729,0.9597285429170469
2730,0.9597285429170469
2731,0.9597285429170469
2732,0.9597285429170469
2733,0.9597285429170469
2734,0.9597285429170469
2735,0.9597285429170469
2736,0.9597285429170469
2737,0.9597285429170469
2738,0.9597285429170469
2739,0.9597285429170469
2740,0.9597285429170469
2741,0.9597285429170469
2742,0.9597285429170469
2743,0.9597285429170469
2744,0.9597285429170469
2745,0.9597285429170469
2746,0.9597285429170469
2747,0.9597285429170469
2748,0.9597285429170469
2749,0.9597285429170469
2750,0.7444513623156014
2751,0.7444513623156014
2752,0.7444513623156014
2753,0.7444513623156014
2754,0.7444513623156014
2755,0.7444513623156014
2756,0.7444513623156014
2757,0.7444513623156014
2758,0.7444513623156014
2759,0.7444513623156014
2760,0.7444513623156014
2761,0.7444513623156014
2762,0.7444513623156014
2763,0.7444513623156014
2764,0.7444513623156014
2765,0.7444513623156014
2766,0.7444513623156014
2767,0.7444513623156014
2768,0.7444513623156014
2769,0.7444513623156014
2770,0.7444513623156014
2771,0.7444513623156014
2772,0.7444513623156014
2773,0.7444513623156014
2774,0.7444513623156014
2775,0.7444513623156014
2776,0.7444513623156014
2777,0.7444513623156014
2778,0.7444513623156014
2779,0.7444513623156014
2780,0.7444513623156014
2781,0.7444513623156014
2782,0.7444513623156014
2783,0.7444513623156014
2784,0.7444513623156014
2785,0.7444513623156014
2786,0.7444513623156014
2787,0.7444513623156014
2788,0.7444513623156014
2789,0.7444513623156014
2790,0.7444513623156014
2791,0.7444513623156014
2792,0.7444513623156014
2793,0.7444513623156014
2794,0.7444513623156014
2795,0.7444513623156014
2796,0.7444513623156014
2797,0.7444513623156014
2798,0.7444513623156014
2799,0.7444513623156014
2800,0.8544070270631462
2801,0.8544070270631462
2802,0.8544070270631462
2803,0.8544070270631462
2804,0.8544070270631462
2805,0.8544070270631462
2806,0.8544070270631462
2807,0.8544070270631462
2808,0.8544070270631462
2809,0.8544070270631462
2810,0.8544070270631462
2811,0.8544070270631462
2812,0.8544070270631462
2813,0.8544070270631462
2814,0.8544070270631462
2815,0.8544070270631462
2816,0.8544070270631462
2817,0.8544070270631462
2818,0.8544070270631462
2819,0.8544070270631462
2820,0.8544070270631462
2821,0.8544070270631462
2822,0.8544070270631462
2823,0.8544070270631462
2824,0.8544070270631462
2825,0.8544070270631462
2826,0.8544070270631462
2827,0.8544070270631462
2828,0.8544070270631462
2829,0.8544070270631462
2830,0.8544070270631462
2831,0.8544070270631462
2832,0.8544070270631462
2833,0.8544070270631462
2834,0.8544070270631462
2835,0.8544070270631462
2836,0.8544070270631462
2837,0.8544070270631462
2838,0.8544070270631462
2839,0.8544070270631462
2840,0.8544070270631462
2841,0.8544070270631462
2842,0.8544070270631462
2843,0.8544070270631462
2844,0.8544070270631462
2845,0.8544070270631462
2846,0.8544070270631462
2847,0.8544070270631462
2848,0.8544070270631462
2849,0.8544070270631462
2850,0.3275672335337046
2851,0.3275672335337046
2852,0.3275672335337046
2853,0.3275672335337046
2854,0.3275672335337046
2855,0.3275672335337046
2856,0.3275672335337046
2857,0.3275672335337046
2858,0.3275672335337046
2859,0.3275672335337046
2860,0.3275672335337046
2861,0.3275672335337046
2862,0.3275672335337046
2863,0.3275672335337046
2864,0.3275672335337046
2865,0.3275672335337046
2866,0.3275672335337046
2867,0.3275672335337046
2868,0.3275672335337046
2869,0.3275672335337046
2870,0.3275672335337046
2871,0.3275672335337046
2872,0.3275672335337046
2873,0.3275672335337046
2874,0.3275672335337046
2875,0.3275672335337046
2876,0.3275672335337046
2877,0.3275672335337046
2878,0.3275672335337046
2879,0.3275672335337046
2880,0.3275672335337046
2881,0.3275672335337046
2882,0.3275672335337046
2883,0.3275672335337046
2884,0.3275672335337046
2885,0.3275672335337046
2886,0.3275672335337046
2887,0.3275672335337046
2888,0.3275672335337046
2889,0.3275672335337046
2890,0.3275672335337046
2891,0.3275672335337046
2892,0.3275672335337046
2893,0.3275672335337046
2894,0.3275672335337046
2895,0.3275672335337046
2896,0.3275672335337046
2897,0.3275672335337046
2898,0.3275672335337046
2899,0.3275672335337046
2900,0.5848945501173709
2901,0.5848945501173709
2902,0.5848945501173709
2903,0.5848945501173709
2904,0.5848945501173709
2905,0.5848945501173709
2906,0.5848945501173709
2907,0.5848945501173709
2908,0.5848945501173709
2909,0.5848945501173709
2910,0.5848945501173709
2911,0.5848945501173709
2912,0.5848945501173709
2913,0.5848945501173709
2914,0.5848945501173709
2915,0.5848945501173709
2916,0.5848945501173709
2917,0.5848945501173709
2918,0.5848945501173709
2919,0.5848945501173709
2920,0.5848945501173709
2921,0.5848945501173709
2922,0.5848945501173709
2923,0.5848945501173709
2924,0.5848945501173709
2925,0.5848945501173709
2926,0.5848945501173709
2927,0.5848945501173709
2928,0.5848945501173709
2929,0.5848945501173709
2930,0.5848945501173709
2931,0.5848945501173709
2932,0.5848945501173709
2933,0.5848945501173709
2934,0.5848945501173709
2935,0.5848945501173709
2936,0.5848945501173709
2937,0.5848945501173709
2938,0.5848945501173709
2939,0.5848945501173709
2940,0.5848945501173709
2941,0.5848945501173709
2942,0.5848945501173709
2943,0.5848945501173709
2944,0.5848945501173709
2945,0.5848945501173709
2946,0.5848945501173709
2947,0.5848945501173709
2948,0.5848945501173709
2949,0.5848945501173709
2950,0.33622856686637415
2951,0.33622856686637415
2952,0.33622856686637415
2953,0.33622856686637415
2954,0.33622856686637415
2955,0.33622856686637415
2956,0.33622856686637415
2957,0.33622856686637415
2958,0.33622856686637415
2959,0.33622856686637415
2960,0.33622856686637415
2961,0.33622856686637415
2962,0.33622856686637415
2963,0.33622856686637415
2964,0.33622856686637415
2965,0.33622856686637415
2966,0.33622856686637415
2967,0.33622856686637415
2968,0.33622856686637415
2969,0.33622856686637415
2970,0.33622856686637415
2971,0.33622856686637415
2972,0.33622856686637415
2973,0.33622856686637415
2974,0.33622856686637415
2975,0.33622856686637415
2976,0.33622856686637415
2977,0.33622856686637415
2978,0.33622856686637415
2979,0.33622856686637415
2980,0.33622856686637415
2981,0.33622856686637415
2982,0.33622856686637415
2983,0.33622856686637415
2984,0.33622856686637415
2985,0.33622856686637415
2986,0.33622856686637415
2987,0.33622856686637415
2988,0.33622856686637415
2989,0.33622856686637415
2990,0.33622856686637415
2991,0.33622856686637415
2992,0.33622856686637415
2993,0.33622856686637415
2994,0.33622856686637415
2995,0.33622856686637415
2996,0.33622856686637415
2997,0.33622856686637415
2998,0.33622856686637415
2999,0.33622856686637415
3000,0.1652921064172495
3001,0.1652921064172495
3002,0.1652921064172495
3003,0.1652921064172495
3004,0.1652921064172495
3005,0.1652921064172495
3006,0.1652921064172495
3007,0.1652921064172495
3008,0.1652921064172495
3009,0.1652921064172495
3010,0.1652921064172495
3011,0.1652921064172495
3012,0.1652921064172495
3013,0.1652921064172495
3014,0.1652921064172495
3015,0.1652921064172495
3016,0.1652921064172495
3017,0.1652921064172495
3018,0.1652921064172495
3019,0.1652921064172495
3020,0.1652921064172495
3021,0.1652921064172495
3022,0.1652921064172495
3023,0.1652921064172495
3024,0.1652921064172495
3025,0.1652921064172495
3026,0.1652921064172495
3027,0.1652921064172495
3028,0.1652921064172495
3029,0.1652921064172495
3030,0.1652921064172495
3031,0.1652921064172495
3032,0.1652921064172495
3033,0.1652921064172495
3034,0.1652921064172495
3035,0.1652921064172495
3036,0.1652921064172495
3037,0.1652921064172495
3038,0.1652921064172495
3039,0.1652921064172495
3040,0.1652921064172495
3041,0.1652921064172495
3042,0.1652921064172495
3043,0.1652921064172495
3044,0.1652921064172495
3045,0.1652921064172495
3046,0.1652921064172495
3047,0.1652921064172495
3048,0.1652921064172495
3049,0.1652921064172495
3050,0.89511383493662
3051,0.89511383493662
3052,0.89511383493662
3053,0.89511383493662
3054,0.89511383493662
3055,0.89511383493662
3056,0.89511383493662
3057,0.89511383493662
3058,0.89511383493662
3059,0.89511383493662
3060,0.89511383493662
3061,0.89511383493662
3062,0.89511383493662
3063,0.89511383493662
3064,0.89511383493662
3065,0.89511383493662
3066,0.89511383493662
3067,0.89511383493662
3068,0.89511383493662
3069,0.89511383493662
3070,0.89511383493662
3071,0.89511383493662
3072,0.89511383493662
3073,0.89511383493662
3074,0.89511383493662
3075,0.89511383493662
3076,0.89511383493662
3077,0.89511383493662
3078,0.89511383493662
3079,0.89511383493662
3080,0.89511383493662
3081,0.89511383493662
3082,0.89511383493662
3083,0.89511383493662
3084,0.89511383493662
3085,0.89511383493662
3086,0.89511383493662
3087,0.89511383493662
3088,0.89511383493662
3089,0.89511383493662
3090,0.89511383493662
3091,0.89511383493662
3092,0.89511383493662
3093,0.89511383493662
3094,0.89511383493662
3095,0.89511383493662
3096,0.89511383493662
3097,0.89511383493662
3098,0.89511383493662
3099,0.89511383493662
3100,0.7448506854040151
3101,0.7448506854040151
3102,0.7448506854040151
3103,0.7448506854040151
3104,0.7448506854040151
3105,0.7448506854040151
3106,0.7448506854040151
3107,0.7448506854040151
3108,0.7448506854040151
3109,0.7448506854040151
3110,0.7448506854040151
3111,0.7448506854040151
3112,0.7448506854040151
3113,0.7448506854040151
3114,0.7448506854040151
3115,0.7448506854040151
3116,0.7448506854040151
3117,0.7448506854040151
3118,0.7448506854040151
3119,0.7448506854040151
3120,0.7448506854040151
3121,0.7448506854040151
3122,0.7448506854040151
3123,0.7448506854040151
3124,0.7448506854040151
3125,0.7448506854040151
3126,0.7448506854040151
3127,0.7448506854040151
3128,0.7448506854040151
3129,0.7448506854040151
3130,0.7448506854040151
3131,0.7448506854040151
3132,0.7448506854040151
3133,0.7448506854040151
3134,0.7448506854040151
3135,0.7448506854040151
3136,0.7448506854040151
3137,0.7448506854040151
3138,0.7448506854040151
3139,0.7448506854040151
3140,0.7448506854040151
3141,0.7448506854040151
3142,0.7448506854040151
3143,0.7448506854040151
3144,0.7448506854040151
3145,0.7448506854040151
3146,0.7448506854040151
3147,0.7448506854040151
3148,0.7448506854040151
3149,0.7448506854040151
3150,0.8442782247969538
3151,0.8442782247969538
3152,0.8442782247969538
3153,0.8442782247969538
3154,0.8442782247969538
3155,0.8442782247969538
3156,0.8442782247969538
3157,0.8442782247969538
3158,0.8442782247969538
3159,0.8442782247969538
3160,0.8442782247969538
3161,0.8442782247969538
3162,0.8442782247969538
3163,0.8442782247969538
3164,0.8442782247969538
3165,0.8442782247969538
3166,0.8442782247969538
3167,0.8442782247969538
3168,0.8442782247969538
3169,0.8442782247969538
3170,0.8442782247969538
3171,0.8442782247969538
3172,0.8442782247969538
3173,0.8442782247969538
3174,0.8442782247969538
